class_id,class_a_survives,class_b_survives,class_b_attack_cost,class_b_auc_gns
b04e2cf6d8da1f47,,,,
25efbda6c56a618e,,,,
ae5223db9d688dba,,,,
6339090c5fe0b9a3,,,,
4dc982fe700236c2,,,,
8776f88764f3f602,,,,
5b82638456f486dc,,,,
b243d44b941354b4,,,,
05dd8a4cdfd077a7,,,,
b4922c8da0f722bf,,,,
96038517918d3d5f,,,,
c858e06d2f5b3fa8,,,,
8d0de81d5c29cb91,,,,
900a16b39071dd41,,,,
a36efd769c69a2a5,,,,
c3ab739c27252f9c,,,,
2690a1cb2914ecdc,,,,
e39ba5f09a891a4a,,,,
3cbf55fe11293d1c,,,,
e08df9f942eb70ca,,,,
8fc2cdde57735ba3,,,,
e3c193b6d3049347,,,,
1abed0de18a5da4d,,,,
44dc228b4a5b3354,,,,
e56f93b3fc1908fb,,,,
26141a22d19553e8,,,,
225ac5ef0ce83e63,,,,
de0f1cb5a0c5ef30,,,,
0ec0042adf2873f7,,,,
2ee8e53cd34d251f,,,,
76f013e97f030d04,,,,
c9e075b4cb5dfbee,,,,
585f4a2fe5dabf18,,,,
449d26f228822d22,,,,
990e15519c1a0fbc,,,,
cbddeab3038759cf,,,,
b51c4e99db4bb6b6,,,,
99ce83992d6e7e14,,,,
84511154b24fd1e8,,,,
bfb204c04c96a417,,,,
1942359501d577b0,,,,
b8ca111a642f5d3f,,,,
4a4e35358e8a2aae,,,,
af3480ed687ef254,,,,
753cfd2a15f1fd1b,,,,
fb72b0b9b2ab8d00,,,,
a642e23c916dc44a,,,,
a013ca549a532753,,,,
de8e627991033574,,,,
ea83e1297023a395,,,,
0bf35a0949f4fc49,,,,
5c9ada3bf40a1d58,,,,
94b7991c720f5c46,,,,
0c3ae5a43ce4dd38,,,,
d15a961dc2ebd7f9,,,,
b9fb554b6fdf9ff6,,,,
f4166f4bbdf04cc5,,,,
fe1caff9174975d4,,,,
6d7a34216ce9b2d8,,,,
eed2e3251160ca23,,,,
69888c679c7e7bb4,,,,
8ddf6a9507a044ed,,,,
71284d78d95ccb31,,,,
c7dbb46cc1022b1a,,,,
76c9e5e021c09d16,,,,
258a38fd465e9547,,,,
5b8bc4e6c6bb7455,,,,
7011f7105307452e,,,,
f56ea42f6261da09,,,,
84f77de2cf483cba,,,,
e0655657883a6ba6,,,,
eb0717e5a817fbed,,,,
c276ce5b1028ea3e,,,,
4b5fdc99c6ebfc75,,,,
d575b31f0c6a19a9,,,,
525053326ca4c4f2,,,,
f88572a979a5d01f,,,,
043684962eda1c88,,,,
95c589593ad81560,,,,
e871a38693bcfd27,,,,
fff5e58289601e9a,,,,
bfa4c3ac634ce9ff,,,,
b202338bfbaaed2d,,,,
a76abf81038b33b8,,,,
4640ee5e28efdb77,,,,
b5bb5794359f328b,,,,
d2821d018cd73a7a,,,,
e35377655a6dcca7,,,,
3fd6abfb6c412a12,,,,
47f4c1b7187b3a7b,,,,
23e98375a7992155,,,,
81e41304f00f08bf,,,,
c25c5c8482898d52,,,,
8140de496ea60a49,,,,
ab28e55880ef1e0a,,,,
cf242f52848b053b,,,,
9910902ecf5c2980,,,,
abf1af686a2e6832,,,,
e00a0848f6449f53,,,,
cf4bbd0b41c680f1,,,,
83fc83521f2746fa,,,,
f375c2cdf226aad8,,,,
1880707e8e5f30e5,,,,
3bc3d85bbd57653b,,,,
dc3a06f971e4e826,,,,
2bd87bc1d7354123,,,,
2d578579dbc6bca0,,,,
b9c7179c131befd9,,,,
41023652d969b5eb,,,,
cecc862d2a656b28,,,,
e1df9ca3ac2de7b4,,,,
921aa033e3cf79c8,,,,
170f7b9e14b09b7c,,,,
25701bd544a0c171,,,,
0e35930a06260322,,,,
fa9c5c2540cdc990,,,,
8ddb7ae152c435fa,,,,
87b583d3ce52a81e,,,,
b9d20f38c7141848,,,,
4ddf5220086812fa,,,,
be315df6adc95495,,,,
aa21e292d8893a91,,,,
89ce75fecfcbf813,,,,
05e8c7c1b00a2315,,,,
1e7ec8a444dc15f1,,,,
e2073939a2ad52d3,,,,
2654d9bc58fadc2a,,,,
ba798ae9123bc70b,,,,
3c6a9e00de3191b3,,,,
77ce4efb1b55c201,,,,
94eeef939e0e4395,,,,
424c5bf8015d9f1f,,,,
cc328ed3604d4dfc,,,,
ccfadd390dfc3026,,,,
5e4462157489ee46,,,,
df61853af0a0e416,,,,
1a36b1de55ea0667,,,,
50651eb156c9d0eb,,,,
c9bc945f6d8f834f,,,,
263ab5391cf35853,,,,
ad885309e76b86a0,,,,
1bc6fda8bf918b02,,,,
b130468f9a3f7c5d,,,,
0a77ba49899271d4,,,,
9bfbb858a7ab89a8,,,,
b24b07bc82227936,,,,
8f2b3682533e849e,,,,
913d5b18e0f70bb1,,,,
be916f95856de1ad,,,,
e95d7c8223d083ca,,,,
6f18370e757c35cf,,,,
4b233a1c987f466c,,,,
d889a1ddbc0d38de,,,,
af8d3cdebd8d2e0b,,,,
a8be45473a9d582c,,,,
185e44bc583195a6,,,,
5042fcf3623ba5cf,,,,
c8e1edae5dfbfeb9,,,,
0997bba36f733303,,,,
b68cb59887175316,,,,
f14f58cedd43e237,,,,
f8d2016f4b4883cf,,,,
e0a60b2aa8992e15,,,,
c6cb997c1e3854d2,,,,
fd65511c16ee3acf,,,,
988b3b06b71f43c9,,,,
ebc2e7a75e2c3236,,,,
cd5e3f34d429794d,,,,
1305289b3d35d61a,,,,
ab1a7454ea65467f,,,,
ea446798f0f7cbce,,,,
a7778a6894e0938a,,,,
8a842a6d19e8972d,,,,
a1433ea399f845b0,,,,
620489f5a671a1a0,,,,
5fdc124aac628b50,,,,
03a082f6a31f6bbf,,,,
3645ad510f3f094a,,,,
2882da607a833664,,,,
6c5453b2681a8356,,,,
f6dbe96b79cc585c,,,,
d4c704916f061ae9,,,,
29d1904d781589dc,,,,
ea08d649e6775212,,,,
1b7b5f60a45893cf,,,,
4a6d3dae9447e910,,,,
c60a3f9a0f1b7835,,,,
96a19ae6193da990,,,,
475db321e1665e41,,,,
62feecf293043823,,,,
ecde58dee029e867,,,,
86ba8c9f9eaf78f6,,,,
04dda1cbf694c5f5,,,,
3bdfd16d1388ae1a,,,,
446b4ff779d7c92b,,,,
a2ab1862d975715b,,,,
3d00e5363072b98f,,,,
3858c469ee02f78b,,,,
37bcecd3b466b03b,,,,
1891bb71e99959a6,,,,
02c9b5d04fc0e4ae,,,,
0486340563cf2ace,,,,
cf6e6092669d4085,,,,
b938fb98940f0143,,,,
dc56a74ea720bb57,,,,
d097ac2ee653e5d2,,,,
25fa44cdd92da8ff,,,,
e9db0f9f5b77116c,,,,
dfe1021f99eb605b,,,,
b351f82f12315632,,,,
f6a7b8250576ad87,,,,
293756eab9418bce,,,,
b79045318010357b,,,,
70d94cd63ae839de,,,,
32bfd8a37dd1cf7c,,,,
e0dd3f53313de8fe,,,,
aaa8000ea8954e8d,,,,
53bb350639c091f9,,,,
44c8c306ca6eb552,,,,
162ba1c2df6e5f5d,,,,
04e741cb85fcef70,,,,
d6ea5b86437b40ec,,,,
4ae8e697b5b4fd78,,,,
aa8d2562ec16eebe,,,,
7bf70aa8f5243803,,,,
b8b54db5687fb941,,,,
efefd08c1721e6a6,,,,
6102dd1ed621ac24,,,,
c9b70417dcb9ebcc,,,,
867e9936a77b174e,,,,
2a593cec6d59d778,,,,
7bb0bed1626fea81,,,,
0ce384f5f5963cb7,,,,
544aa28a4ffd9150,,,,
fa5638f48e65476b,,,,
b30bd2ced76aa5c9,,,,
e5da6b689a643ac5,,,,
90e11ee7b46e1384,,,,
f26a2374a362f15c,,,,
51132b176ffa4f81,,,,
e066e6ca3be25871,,,,
c6de16d49b93820f,,,,
a62ef3660bef04c5,,,,
bb5046b46859a0d2,,,,
865b3d51130588bc,,,,
36092ff586dac226,,,,
427d6dcfd67da44f,,,,
b33daa6e28622f80,,,,
ab14c03dd38d111e,,,,
0fcf98af7372dd7f,,,,
146bc0e48a58cd43,,,,
31de2b473f347539,,,,
43260d419e830bde,,,,
a81ce2c5c8340eb5,,,,
8a4e07aec792af58,,,,
9176ad05a7b0c9cd,,,,
4a7f48c3d51b87be,,,,
589961b2e2b364b0,,,,
05cb8461c39d0f36,,,,
dbfbf2697ec52b07,,,,
715b7b1f40a55693,,,,
0718354b71b7447e,,,,
3a3dbc8878f591f7,,,,
3df9472ac14602e8,,,,
a90bf4adfdc53a2c,,,,
fa9757e2102cef3b,,,,
5fe59130ee75c906,,,,
9112cd665bbbc46a,,,,
11f005ca41230f42,,,,
2ade074e8dbfdf15,,,,
279d90342931b3cc,,,,
7b151bd34c28ff13,,,,
2a30bf988d65ddd0,,,,
d3e9f08c59b1d067,,,,
7c818d709409fb16,,,,
5660c815f8097ca8,,,,
121cb964c7d67375,,,,
2865d7a784f79111,,,,
8c085bf51e476696,,,,
1de95224e9607a2b,,,,
22e29e98bbc49b74,,,,
1496f8e0f9421971,,,,
6452f06c6edb3985,,,,
8ffa54ce95bb511b,,,,
c6b456cbd5ecedea,,,,
b32e155831ce032d,,,,
377d81253f070b84,,,,
5c72e7835517453c,,,,
1c132f380fc54f7d,,,,
60bb02b3a3aa138f,,,,
92b9e0ec556d06f6,,,,
3c360cbc34812bcf,,,,
72df15bc04e5a7ff,,,,
fc0e4c88dc11978e,,,,
7a9ee093763242b4,,,,
277555592bba03da,,,,
9c506e777e18df4d,,,,
9141792b57d2ccbf,,,,
445cc903f94a84e6,,,,
71de1ac4192b1274,,,,
e80f15dfe94054a7,,,,
528870f505608542,,,,
eed00bb7b17fb9b9,,,,
ea606d222bd1d38c,,,,
f972304d933c5c6d,,,,
cee91e76a54e12a5,,,,
7fe07a7c7acf948f,,,,
8845d2779c43eaba,,,,
fabd672a1e736078,,,,
a6e937dec9f3cbf7,,,,
c16d878a655367d3,,,,
5f55fdd95502e837,,,,
03df3599aa57909f,,,,
3785b8abc0a13630,,,,
554b2a424e706554,,,,
eeaad6247d6394a1,,,,
037c9a6c0814cea1,,,,
17d8b3e220e77230,,,,
71bf86f88da7c2e8,,,,
4b9d4fa2fc8bcdef,,,,
f9fdff458cebc81e,,,,
d322eda0e3b36aec,,,,
c0a380a8db59fb94,,,,
85ca1a1237c259e4,,,,
4062dd7a4eb79cc2,,,,
38761d9b3f94aef0,,,,
96350d349829dea5,,,,
48ba00b06b927269,,,,
479fccbcec2318a0,,,,
a3ce90f4a726d011,,,,
f3d7e5c87be33d18,,,,
a04ab77e33313cad,,,,
6ba632ef1f9aff63,,,,
9502cc83bd35005c,,,,
70c969bfbc491d02,,,,
bd1714ad631db979,,,,
17729e2d79bd12d2,,,,
eeceef93d186b507,,,,
f95096fab9d356bb,,,,
c353e8f3a72aec8c,,,,
a7c63be1ce9b5558,,,,
b459e469b482740f,,,,
5b8b0de334c19046,,,,
feb7713f1d7dfc4f,,,,
0cbddf9b9ffc2795,,,,
f6100ef2c4d78419,,,,
c78597e855c2618d,,,,
2debdc6d092c75e5,,,,
0b85e504570795ad,,,,
a681d5d5722e16b5,,,,
cd2d646a32208359,,,,
cf261a733b392968,,,,
de00ffeec73e7587,,,,
89e54a994621f765,,,,
2f888e67bdae3e50,,,,
77cd5bc07787bff0,,,,
485e120c587fbe08,,,,
6f1970ab53438989,,,,
15886f4ea219de30,,,,
5d0f843cfb24f42d,,,,
b0cc7e1e17bc116b,,,,
b75ae2b05af96542,,,,
4f31ace60c2b46f8,,,,
068069e6cb855a37,,,,
4844ad5d39349b7c,,,,
59c0e406499df913,,,,
0e3bbd0ed0887cd5,,,,
2812cd00da756a6b,,,,
4e4db51a84bd65ca,,,,
b412e59a32e1e63a,,,,
242a094d5144c3f4,,,,
6777c7c190b9d9aa,,,,
4c6b22ff2d03349d,,,,
94cc4ecff60dedd6,,,,
33fc9392cd66efc1,,,,
ef1867fb32fa8c8e,,,,
c1dbdf5a93d8e82d,,,,
2c9e13e17ac6f0cd,,,,
adbcf4baa4c2391a,,,,
5f21602e3f2751ec,,,,
f0c0a993b002c76a,,,,
80f01a7b6952a7b8,,,,
e8f5a7516d625c92,,,,
1ddc0b51d608198e,,,,
d227e05fa4568cc7,,,,
a3b3dc551fbf04c4,,,,
19ab03ebaf0b71c1,,,,
3ca13b0ed8e89d01,,,,
e016a5f4f36f1388,,,,
1dd1d31aa660c2c0,,,,
fc96798bc600315d,,,,
2496ae7674df21e7,,,,
1e5c91b06d8f4c9c,,,,
415fa69b7cfe8bd5,,,,
341ed482d22b6dfa,,,,
c83856d261388937,,,,
9ee06f68a06a903f,,,,
c7f14c96ddc61010,,,,
3e096f341c44eecb,,,,
1bc168cab12c0966,,,,
4cf752471d22930f,,,,
0327deea70eba59c,,,,
494581ede7184546,,,,
374094a4b91dc642,,,,
090c14b68a9b9749,,,,
7c468b35955eef92,,,,
824a3e22a33482e8,,,,
cc73c0be033c21d2,,,,
cc0d6ba9d05202ba,,,,
41415d97bcd8937b,,,,
aad26cd21a68155c,,,,
23ca3a2baa7d0a30,,,,
f84edc147797fb84,,,,
aa73af687ff4d602,,,,
48160bc213edfd22,,,,
31c6503eac018024,,,,
0e90c541cc6c0cb7,,,,
eed57df211bed65b,,,,
05b226d4b6bc7307,,,,
2ee02d1b92731119,,,,
f4f4254f40bbac38,,,,
13eff3efc5ffbd67,,,,
bb5d67b958c51a89,,,,
55b2230c33b02762,,,,
703be6efce073a49,,,,
ba6041a15a442ac9,,,,
abb9a0ac7508a050,,,,
ca7db26cc7e5f845,,,,
c64592ebabbf9af2,,,,
0aee55f922872a3d,,,,
1ddd7d56bc54310f,,,,
e7611a1e68c4f103,,,,
de81f5d5a1df7579,,,,
69105d0113b41e20,,,,
a0586829e3b9d060,,,,
e65b41f47aca7103,,,,
6b912d2f08e20ac0,,,,
21a640d64a362ce4,,,,
eea6ab814d30465f,,,,
20e2bdc52b7fffc8,,,,
75be5162572147e5,,,,
36e3b2c2ab39f8ef,,,,
7eaf6a8eb9a66f68,,,,
5944f5237658ef3e,,,,
e2fe91ee54dffb39,,,,
cd79bc6f51633eef,,,,
f6e6305cfe64aaa2,,,,
e6b879f2de5a5814,,,,
fec0b6188b120af4,,,,
288f85be2db37bec,,,,
ec52ccf473df8730,,,,
fe0854a67c570f24,,,,
5614a06f748287f6,,,,
5fba8c17e5ae9905,,,,
71c2085da3844f69,,,,
fe90203c60a31f99,,,,
cbbe427f00499206,,,,
37633f2bf485df1c,,,,
946b2ac13d3268fa,,,,
e2a78701f74cfa89,,,,
b59db2ba1111a9d7,,,,
b8bd26f323318e20,,,,
6f89c7bb07c4e4a3,,,,
56102161655d2bef,,,,
142515319a576bfd,,,,
02e309ec5c023224,,,,
772a7a7a759b4621,,,,
fb3621ff7fc6b06f,,,,
0257d1fab862acf4,,,,
3651335e9c60b9ee,,,,
d162eaacedcf6e75,,,,
ee724ee53754aa24,,,,
1f23b1628e6edd66,,,,
15b22ba018f78ade,,,,
38bb96372fc74295,,,,
e2ba6c0fbe95592a,,,,
2f4817828ff6d9ca,,,,
d94d0f4cdc47aac7,,,,
07c878940556b294,,,,
7801857f98c651c9,,,,
d63bbd994a93c836,,,,
d7ead3e7a6e2d674,,,,
9eeb83049033c336,,,,
e1067612ee4dec1f,,,,
b057898dbfce6029,,,,
789b06a86a4e2b99,,,,
4ff4857f8b8b07e9,,,,
14999ac9cd63e565,,,,
3a3986a24740e041,,,,
2378ccf310f4d6a5,,,,
b3bc9f3b27947719,,,,
e49b44cf72550c79,,,,
4fa9cdd221f94e92,,,,
87b611d6443162e2,,,,
e07ad9decb5d55e7,,,,
cd0ac7dc22d66186,,,,
1b347f4d4df15cc3,,,,
df81a712f0322cc9,,,,
f228e3ed5dcae942,,,,
6b34496cf65f3de2,,,,
733a53903a157431,,,,
dfa18e706da650d3,,,,
4c10739acbdb4edc,,,,
f6e2cc1b3bf9a453,,,,
ee97c29ae4940ddf,,,,
3d83c75b6f67b976,,,,
c4a3af7e576f037a,,,,
b8f641b863a24905,,,,
2e9f7cf038f1c686,,,,
421580ec6f3abcd5,,,,
5d3a6adc9474986e,,,,
81fbda83cff7e149,,,,
fa86ea569ce3a0d0,,,,
5910bd1d15c8e694,,,,
f7e3c361abdf319d,,,,
8cdb6606a2a0f3b6,,,,
6de09107c93a321a,,,,
a16cd9c2dddc054e,,,,
d5d83d6e7603b68b,,,,
0216c821133172a7,,,,
af465544153374f5,,,,
a80766387522ceba,,,,
e7f33ba5d2e7ce1a,,,,
7427d43746d63a5b,,,,
dcc673a73256fe90,,,,
1154d93ea723ee96,,,,
4daef50ea0becc8d,,,,
1db3317e34d4a10a,,,,
3a9f3ed08b18612d,,,,
85affacb647102ca,,,,
f88bf3738f8ce12d,,,,
b9064a03455aea91,,,,
b08564f51686317a,,,,
f5aecfb1a98261c7,,,,
0fa89ddb19a027c5,,,,
ac72c4170db142f3,,,,
001c958068560121,,,,
c5f4612ed6bc42e4,,,,
33d1dcf85e840e91,,,,
8e8ac0a89bb37e7d,,,,
cf1f09c0338664da,,,,
bf7d6302b281e782,,,,
fd4ad8f233bba0c7,,,,
e011a4e3a2125c35,,,,
c284b275989dd43f,,,,
4b2e2cfbf1e00fbf,,,,
d8b43dd5cf863a44,,,,
50a7835af2837bca,,,,
8b13227dd6cc20b3,,,,
ebd37c417b389dbb,,,,
0e68fce7f7c48b84,,,,
3aaa4fb0a892f1f4,,,,
4bb85778fe6718d9,,,,
5c2336b893edaf96,,,,
901882bb0893c770,,,,
1dbab4a93a35ba76,,,,
16178924074e34ab,,,,
ddd28792767baca9,,,,
e823c01671f77cc4,,,,
ec9dce7cdb4d66ef,,,,
a8734944e80aa0ef,,,,
f77d59436e3bbcb1,,,,
18fa291788b94710,,,,
4dab604a4601b2b5,,,,
06030e6f872baa34,,,,
4a9a5cae42164b03,,,,
e07d7860c2d681b2,,,,
a75e867c72671806,,,,
c190c259ba875364,,,,
1d2ef161683b2953,,,,
e68c42152d3b324c,,,,
dc821d76bec44538,,,,
3bc677e003451927,,,,
14a0dbc7162ed61d,,,,
cdd4ef76425e558f,,,,
31813148204f5da2,,,,
d04bd9295d5a21fd,,,,
5e411b11a34904cf,,,,
a1d3430a0703b512,,,,
960592018ec1c3d6,,,,
4052668315a57f57,,,,
c900e24f22d7ba03,,,,
04d1adaf47de33e4,,,,
364a02001cf5f59e,,,,
c417a104f9dd3218,,,,
7ce8481f12df39e3,,,,
73e253b70544090f,,,,
b9a853ddf764f032,,,,
e109510bb508deef,,,,
103a2f7f5fa857fe,,,,
13ae66b0c4f8c9b3,,,,
b81237c4d1dfe335,,,,
9299276f0417cec8,,,,
852cf04845dc188f,,,,
993f984065b96540,,,,
e6a7b54f519cc7f0,,,,
d3d7235cf43d1cc2,,,,
85592339793c3b9d,,,,
fca16505d9a4fc1b,,,,
2389d2196093a86e,,,,
96da598fc04ae906,,,,
ad261df9ce5b71cb,,,,
e6324893dd357571,,,,
fdb102af41c2bc64,,,,
c23765a9cec69bef,,,,
84a09e52a0feb633,,,,
a3c41120ba6733b8,,,,
129ea9462043ae91,,,,
db625969e77efcaf,,,,
859fed6e5516aaf4,,,,
f0c9133468fc469e,,,,
3a52e0d006dce530,,,,
d50efa938453b0da,,,,
b8b6bf7e606ba07f,,,,
d6a566e57f337f1b,,,,
8d21f57eb59c2c14,,,,
0ad58cec9ea1db2a,,,,
4fe9a91051ed511a,,,,
cbd827c99fa488ce,,,,
6156202f08ae7ef4,,,,
b81814cf53aaa65d,,,,
659623999d020ee2,,,,
0d89eea2564bd951,,,,
0ce80e8c4afe2467,,,,
22a1f7344482be7b,,,,
3a7a097acfae24aa,,,,
74ab74b819ffb59e,,,,
60043c9b8b6cd8bf,,,,
a2c035443daf5e66,,,,
9d587dd084d5fc7a,,,,
e097383c4efff14f,,,,
24b7ace9c710eaed,,,,
470ce7d89045635e,,,,
c2c737edf9349a89,,,,
585596e0ee8e68de,,,,
bd1990cfede76850,,,,
5c97e3b1736c8bbd,,,,
ecb4e324de5f50df,,,,
4e4a94cb75383aa0,,,,
324fb6fb7531b5cc,,,,
710ba0c4590a31cd,,,,
b72c7404036da7c5,,,,
6ba844c7a23ecb83,,,,
3753ea992426616d,,,,
974622c037befb64,,,,
4297a484dfa879e0,,,,
e32abd76dd3c54bc,,,,
dfd0d43c41ad9ded,,,,
00fc14784ab8858f,,,,
e1a0f4a3e781fc3b,,,,
78ee679aec0f828c,,,,
faf3c81fe4772281,,,,
17e481a8de5ff8e1,,,,
b5e4692030a02ea2,,,,
59921e6247c8d2c1,,,,
12fd277c986a337d,,,,
9139fe91ad4c9aaa,,,,
9a8ac109d30bb9ed,,,,
ce6944a96ef30065,,,,
c70a2ccf486eeb10,,,,
eb5b542243050575,,,,
b920654c6022a06a,,,,
940b7ae5c472cd2a,,,,
05a4aa1002dc823f,,,,
e1db77fe5d44eac8,,,,
e752fbce3778014e,,,,
f83bd5fec320b73f,,,,
ec5b91b91f2c702e,,,,
a45a7d906bea793b,,,,
e6ebb4b99bae2d6f,,,,
a1e7bd6a50f944a9,,,,
5f82c45f53b73fd7,,,,
35f64cf756b2ddff,,,,
5909f68f7270fd94,,,,
49aa6bc0b3abe5b5,,,,
5a31944b2a8adfe6,,,,
a760a4ecf536583f,,,,
6d3aacd829f3bc48,,,,
4946673cf98f54d2,,,,
7991ba2726c20ab3,,,,
8076ac474884070d,,,,
c9afe19624c6d98f,,,,
1573a15a17d9c09e,,,,
c0fb8589a1a57b13,,,,
e57812568ce85903,,,,
c82e01461246df41,,,,
fac24c257f1ab13b,,,,
23577decbf4c1b70,,,,
c01db8c511ae5337,,,,
78d708c188ba4af4,,,,
051dccc8df5fce36,,,,
2f387c0e61db18bf,,,,
3d6be19b76860690,,,,
72345a10fa0108c2,,,,
0b59b36d6db992da,,,,
6f494a86749fba53,,,,
bc69ab4b2b4af6b8,,,,
5fef861ab4ecaf64,,,,
65ec3c4eb6fab6f3,,,,
4fb6343948be553e,,,,
e5769fae94dad335,,,,
20cfcef94f4de648,,,,
b0b49345a41cdb62,,,,
91a7ba16049335d0,,,,
fa7ce23df9bb33ee,,,,
9f35ebefa80c312c,,,,
a0c6372b9e31f430,,,,
43b2566325866fe5,,,,
44b2a1bec452a063,,,,
0156e1e8fc529e08,,,,
b7065bb0c45e629c,,,,
41ba681c11f59a15,,,,
44c17c924ecda632,,,,
f2e672c143a92491,,,,
7834f0e00e95aa54,,,,
e011aef6c9e37dff,,,,
7727fa0c316896e6,,,,
3a6fd0edd81725b8,,,,
7fde1d5c818e4674,,,,
12f76e978d1cf5a3,,,,
6aebfca08b4f47ec,,,,
859c492e08196eeb,,,,
880367a302efc704,,,,
1e6ee088bb366f3f,,,,
d97b94301b823b49,,,,
d4ad47df259b48fb,,,,
82c50081254007e8,,,,
fa885c4fd7115e13,,,,
331c50ce9d2cba37,,,,
f06a03679b2384c5,,,,
feccd550f6bf4269,,,,
0f011cff670b24a1,,,,
4295a17399d17f75,,,,
fcfe8170f59832da,,,,
8038758afd20892a,,,,
77ec638931e013c9,,,,
cb8a2a6ebf1139ce,,,,
65b05e58c90ab0ae,,,,
9251b88e4d08f8bc,,,,
3224ce5ef34ab900,,,,
b72a88cf484db7d7,,,,
a0fca76fd3585c89,,,,
6f973c382b65c559,,,,
aa0e7ca7e246c0d3,,,,
e629b0cf346f6e66,,,,
88ca77fa9b51282c,,,,
9bb5b8c545c57c8b,,,,
286b59c3a7ccc879,,,,
366dfb901d5511ac,,,,
bc1bb1a448144a7a,,,,
fe996079df92989c,,,,
847cd0295c552b7c,,,,
4097882935ecdb1f,,,,
a313e4702456907e,,,,
03c9c63d58593472,,,,
a54701d151be0b5e,,,,
509c4fc157e62d0b,,,,
41b50b2812509ab8,,,,
4c238061b5e83598,,,,
435abfcbeac48391,,,,
9e2a157d2febdcff,,,,
174b1c0f46bb725d,,,,
a732822c48515819,,,,
ffddd42675eb18e1,,,,
fbf954b480ca2155,,,,
463e3c43776ca63c,,,,
4722dacfbc718447,,,,
96ef8d4d4cc486e6,,,,
82eaa1b49324541f,,,,
dc8e5d8df59aff81,,,,
1654bd8ee968d3d2,,,,
42c66de52edf6e1e,,,,
47cbe6d385523071,,,,
1fd679efeba81548,,,,
32b7fe947c7cc2ec,,,,
d64f1c3fb497b5ad,,,,
24723071d8055689,,,,
b7571cf2fdcc92ed,,,,
289f6035a680182a,,,,
b79669ef2d9a20d5,,,,
9a0bb5d7f1c34230,,,,
667de4142fb4a277,,,,
7e229085559960c1,,,,
680a0bba9ad66ea3,,,,
51ee140f4d9c78a2,,,,
b2b978ba91a8e556,,,,
b02e6ca982c19069,,,,
066c5718970323f2,,,,
362700b25f90e81c,,,,
bbb395f9fb1e2dc4,,,,
03c29005bc477c31,,,,
c07ef9489b16bb3e,,,,
a14e84ce26ff0109,,,,
55354219eefbc8f3,,,,
f9ac67905cfc0899,,,,
4d6a8058dd26091f,,,,
5ea2ebe315035f9e,,,,
bec5df862178c58d,,,,
f0311f1cf48d05ad,,,,
205baa776aecadb3,,,,
06f0fd4a7d0725ac,,,,
780b891934bd72f9,,,,
c5d322904f7bec81,,,,
49f49b6ec60ad808,,,,
19bc38fd8ba8a05e,,,,
6089474ce9391c4d,,,,
46b43b4d3f486db3,,,,
a639e3f71f2dd34d,,,,
0b1ce9ea031ab105,,,,
0e894804bec8ddb5,,,,
7b0ecea2d4da6bf0,,,,
e8d03190583a70c6,,,,
ec17250f443d8c83,,,,
89086afeee89c684,,,,
663e572551fd0149,,,,
e5392e26eb93f3b1,,,,
11c9ecd7a50d1d38,,,,
d2caef968dd98a34,,,,
8c49704c01081291,,,,
e4fa18b6c2a005eb,,,,
4e5c835554c60c09,,,,
5c833c9b2e43190c,,,,
875cffff66586c1b,,,,
4aa0bd2d460066c8,,,,
cf0995cb6b4382ce,,,,
6eaa1fd819e85c18,,,,
2bf26004bd821849,,,,
d71658c8565d6357,,,,
521561636467cb50,,,,
e7034e08ac05e30b,,,,
e1ceee0019fa5207,,,,
17ab7cc3d82d3824,,,,
ee3a01e4f71f8202,,,,
c3643abae4bef58d,,,,
476279dadb2887fc,,,,
55d300ac845218da,,,,
cd6d47f48b408fe3,,,,
d6f6cdeca2e77f41,,,,
5d7961efc153cdde,,,,
a6d0804d8cb450b1,,,,
39a6c5abb42bd2e9,,,,
a71488664c81e7a4,,,,
aaaf5833a7cb05ba,,,,
cdcf417139864037,,,,
d4be5465f30a7439,,,,
5a48322f55c51374,,,,
560e5572291584a2,,,,
7fd386ab976803dc,,,,
c3dbfd72293c17a1,,,,
ee2fac1395fc8038,,,,
56d1568748ebfff2,,,,
aafab1637cecc7b3,,,,
7125a77755b261f0,,,,
62bf89fda850a729,,,,
649346a79d88f84f,,,,
a4765978d60bd31c,,,,
62d30590e6e23ea3,,,,
62de61478b216b76,,,,
e84aec7abccff32b,,,,
72ce7b9ae2035c9c,,,,
9270caba02f2fca9,,,,
7cccac5836fb99d4,,,,
9d2033b838ae14ab,,,,
55f86b3cefeaf3d9,,,,
c225df21624a3cf1,,,,
075f46ea9115c9ab,,,,
17e685fabab8b89d,,,,
059f37daf4dc68e7,,,,
53acab7c2d0a45ae,,,,
e98eb4dcb07ae12d,,,,
df09bea5789ac3aa,,,,
b0a0b5e89c2cbe3a,,,,
12158a56cad9ac4e,,,,
ec84e7ba0f5e6acb,,,,
f71419a4cdc4783a,,,,
f544c18a17b7644a,,,,
3b5e9927d919de00,,,,
d61cdadbee297efd,,,,
885d1b46c0c62dc5,,,,
6f2cb39b5c176e30,,,,
e5095b9cef371bca,,,,
ff034a4002d45750,,,,
7e4ff1da74e8fbf1,,,,
2d97b8b2a4ede46e,,,,
996d0e7844ccae57,,,,
89ba3d030e39501e,,,,
1f6c9518395a260e,,,,
976c96e709558a56,,,,
8f3ffba1af8c1b68,,,,
b4ea74bdc2fddf43,,,,
